z y Bx By Bz
-0.0253165 -1.08861 0 1 -0.796369
-0.0253165 -1.03797 0 1 -0.777087
-0.0253165 -0.987342 0 1 -0.756227
-0.0253165 -0.936709 0 1 -0.733706
-0.0253165 -0.886076 0 1 -0.70945
-0.0253165 -0.835443 0 1 -0.683388
-0.0253165 -0.78481 0 1 -0.655459
-0.0253165 -0.734177 0 1 -0.625614
-0.0253165 -0.683544 0 1 -0.593819
-0.0253165 -0.632911 0 1 -0.560054
-0.0253165 -0.582278 0 1 -0.52432
-0.0253165 -0.531646 0 1 -0.486638
-0.0253165 -0.481013 0 1 -0.447054
-0.0253165 -0.43038 0 1 -0.405639
-0.0253165 -0.379747 0 1 -0.362488
-0.0253165 -0.329114 0 1 -0.317724
-0.0253165 -0.278481 0 1 -0.271499
-0.0253165 -0.227848 0 1 -0.223985
-0.0253165 -0.177215 0 1 -0.175383
-0.0253165 -0.126582 0 1 -0.125911
-0.0253165 -0.0759494 0 1 -0.0758037
-0.0253165 -0.0253165 0 1 -0.025311
-0.0253165 0.0253165 0 1 0.025311
-0.0253165 0.0759494 0 1 0.0758037
-0.0253165 0.126582 0 1 0.125911
-0.0253165 0.177215 0 1 0.175383
-0.0253165 0.227848 0 1 0.223985
-0.0253165 0.278481 0 1 0.271499
-0.0253165 0.329114 0 1 0.317724
-0.0253165 0.379747 0 1 0.362488
-0.0253165 0.43038 0 1 0.405639
-0.0253165 0.481013 0 1 0.447054
-0.0253165 0.531646 0 1 0.486638
-0.0253165 0.582278 0 1 0.52432
-0.0253165 0.632911 0 1 0.560054
-0.0253165 0.683544 0 1 0.593819
-0.0253165 0.734177 0 1 0.625614
-0.0253165 0.78481 0 1 0.655459
-0.0253165 0.835443 0 1 0.683388
-0.0253165 0.886076 0 1 0.70945
-0.0253165 0.936709 0 1 0.733706
-0.0253165 0.987342 0 1 0.756227
-0.0253165 1.03797 0 1 0.777087
-0.0253165 1.08861 0 1 0.796369
-0.0253165 1.13924 0 1 0.814158
-0.0253165 1.18987 0 1 0.83054
-0.0253165 1.24051 0 1 0.8456
-0.0253165 1.29114 0 1 0.859425
-0.0253165 1.34177 0 1 0.872097
-0.0253165 1.39241 0 1 0.883699
-0.0253165 1.44304 0 1 0.894308
-0.0253165 1.49367 0 1 0.903998
-0.0253165 1.5443 0 1 0.912841
-0.0253165 1.59494 0 1 0.920903
-0.0253165 1.64557 0 1 0.928247
-0.0253165 1.6962 0 1 0.934933
-0.0253165 1.74684 0 1 0.941014
-0.0253165 1.79747 0 1 0.946543
-0.0253165 1.8481 0 1 0.951567
-0.0253165 1.89873 0 1 0.956129
-0.0253165 1.94937 0 1 0.96027
-0.0253165 2 0 1 0.964028
0.0253165 -2 0 1 -0.964028
0.0253165 -1.94937 0 1 -0.96027
0.0253165 -1.89873 0 1 -0.956129
0.0253165 -1.8481 0 1 -0.951567
0.0253165 -1.79747 0 1 -0.946543
0.0253165 -1.74684 0 1 -0.941014
0.0253165 -1.6962 0 1 -0.934933
0.0253165 -1.64557 0 1 -0.928247
0.0253165 -1.59494 0 1 -0.920903
0.0253165 -1.5443 0 1 -0.912841
0.0253165 -1.49367 0 1 -0.903998
0.0253165 -1.44304 0 1 -0.894308
0.0253165 -1.39241 0 1 -0.883699
0.0253165 -1.34177 0 1 -0.872097
0.0253165 -1.29114 0 1 -0.859425
0.0253165 -1.24051 0 1 -0.8456
0.0253165 -1.18987 0 1 -0.83054
0.0253165 -1.13924 0 1 -0.814158
0.0253165 -1.08861 0 1 -0.796369
0.0253165 -1.03797 0 1 -0.777087
0.0253165 -0.987342 0 1 -0.756227
0.0253165 -0.936709 0 1 -0.733706
0.0253165 -0.886076 0 1 -0.70945
0.0253165 -0.835443 0 1 -0.683388
0.0253165 -0.78481 0 1 -0.655459
0.0253165 -0.734177 0 1 -0.625614
0.0253165 -0.683544 0 1 -0.593819
0.0253165 -0.632911 0 1 -0.560054
0.0253165 -0.582278 0 1 -0.52432
0.0253165 -0.531646 0 1 -0.486638
0.0253165 -0.481013 0 1 -0.447054
0.0253165 -0.43038 0 1 -0.405639
0.0253165 -0.379747 0 1 -0.362488
0.0253165 -0.329114 0 1 -0.317724
0.0253165 -0.278481 0 1 -0.271499
0.0253165 -0.227848 0 1 -0.223985
0.0253165 -0.177215 0 1 -0.175383
0.0253165 -0.126582 0 1 -0.125911
0.0253165 -0.0759494 0 1 -0.0758037
0.0253165 -0.0253165 0 1 -0.025311
0.0253165 0.0253165 0 1 0.025311
0.0253165 0.0759494 0 1 0.0758037
0.0253165 0.126582 0 1 0.125911
0.0253165 0.177215 0 1 0.175383
0.0253165 0.227848 0 1 0.223985
0.0253165 0.278481 0 1 0.271499
0.0253165 0.329114 0 1 0.317724
0.0253165 0.379747 0 1 0.362488
0.0253165 0.43038 0 1 0.405639
0.0253165 0.481013 0 1 0.447054
0.0253165 0.531646 0 1 0.486638
0.0253165 0.582278 0 1 0.52432
0.0253165 0.632911 0 1 0.560054
0.0253165 0.683544 0 1 0.593819
0.0253165 0.734177 0 1 0.625614
0.0253165 0.78481 0 1 0.655459
0.0253165 0.835443 0 1 0.683388
0.0253165 0.886076 0 1 0.70945
0.0253165 0.936709 0 1 0.733706
0.0253165 0.987342 0 1 0.756227
0.0253165 1.03797 0 1 0.777087
0.0253165 1.08861 0 1 0.796369
0.0253165 1.13924 0 1 0.814158
0.0253165 1.18987 0 1 0.83054
0.0253165 1.24051 0 1 0.8456
0.0253165 1.29114 0 1 0.859425
0.0253165 1.34177 0 1 0.872097
0.0253165 1.39241 0 1 0.883699
0.0253165 1.44304 0 1 0.894308
0.0253165 1.49367 0 1 0.903998
0.0253165 1.5443 0 1 0.912841
0.0253165 1.59494 0 1 0.920903
0.0253165 1.64557 0 1 0.928247
0.0253165 1.6962 0 1 0.934933
0.0253165 1.74684 0 1 0.941014
0.0253165 1.79747 0 1 0.946543
0.0253165 1.8481 0 1 0.951567
0.0253165 1.89873 0 1 0.956129
0.0253165 1.94937 0 1 0.96027
0.0253165 2 0 1 0.964028
0.0759494 -2 0 1 -0.964028
0.0759494 -1.94937 0 1 -0.96027
0.0759494 -1.89873 0 1 -0.956129
0.0759494 -1.8481 0 1 -0.951567
0.0759494 -1.79747 0 1 -0.946543
0.0759494 -1.74684 0 1 -0.941014
0.0759494 -1.6962 0 1 -0.934933
0.0759494 -1.64557 0 1 -0.928247
0.0759494 -1.59494 0 1 -0.920903
0.0759494 -1.5443 0 1 -0.912841
0.0759494 -1.49367 0 1 -0.903998
0.0759494 -1.44304 0 1 -0.894308
0.0759494 -1.39241 0 1 -0.883699
0.0759494 -1.34177 0 1 -0.872097
0.0759494 -1.29114 0 1 -0.859425
0.0759494 -1.24051 0 1 -0.8456
0.0759494 -1.18987 0 1 -0.83054
0.0759494 -1.13924 0 1 -0.814158
0.0759494 -1.08861 0 1 -0.796369
0.0759494 -1.03797 0 1 -0.777087
0.0759494 -0.987342 0 1 -0.756227
0.0759494 -0.936709 0 1 -0.733706
0.0759494 -0.886076 0 1 -0.70945
0.0759494 -0.835443 0 1 -0.683388
0.0759494 -0.78481 0 1 -0.655459
0.0759494 -0.734177 0 1 -0.625614
0.0759494 -0.683544 0 1 -0.593819
0.0759494 -0.632911 0 1 -0.560054
0.0759494 -0.582278 0 1 -0.52432
0.0759494 -0.531646 0 1 -0.486638
0.0759494 -0.481013 0 1 -0.447054
0.0759494 -0.43038 0 1 -0.405639
0.0759494 -0.379747 0 1 -0.362488
0.0759494 -0.329114 0 1 -0.317724
0.0759494 -0.278481 0 1 -0.271499
0.0759494 -0.227848 0 1 -0.223985
0.0759494 -0.177215 0 1 -0.175383
0.0759494 -0.126582 0 1 -0.125911
0.0759494 -0.0759494 0 1 -0.0758037
0.0759494 -0.0253165 0 1 -0.025311
0.0759494 0.0253165 0 1 0.025311
0.0759494 0.0759494 0 1 0.0758037
0.0759494 0.126582 0 1 0.125911
0.0759494 0.177215 0 1 0.175383
0.0759494 0.227848 0 1 0.223985
0.0759494 0.278481 0 1 0.271499
0.0759494 0.329114 0 1 0.317724
0.0759494 0.379747 0 1 0.362488
0.0759494 0.43038 0 1 0.405639
0.0759494 0.481013 0 1 0.447054
0.0759494 0.531646 0 1 0.486638
0.0759494 0.582278 0 1 0.52432
0.0759494 0.632911 0 1 0.560054
0.0759494 0.683544 0 1 0.593819
0.0759494 0.734177 0 1 0.625614
0.0759494 0.78481 0 1 0.655459
0.0759494 0.835443 0 1 0.683388
0.0759494 0.886076 0 1 0.70945
0.0759494 0.936709 0 1 0.733706
0.0759494 0.987342 0 1 0.756227
0.0759494 1.03797 0 1 0.777087
0.0759494 1.08861 0 1 0.796369
0.0759494 1.13924 0 1 0.814158
0.0759494 1.18987 0 1 0.83054
0.0759494 1.24051 0 1 0.8456
0.0759494 1.29114 0 1 0.859425
0.0759494 1.34177 0 1 0.872097
0.0759494 1.39241 0 1 0.883699
0.0759494 1.44304 0 1 0.894308
0.0759494 1.49367 0 1 0.903998
0.0759494 1.5443 0 1 0.912841
0.0759494 1.59494 0 1 0.920903
0.0759494 1.64557 0 1 0.928247
0.0759494 1.6962 0 1 0.934933
0.0759494 1.74684 0 1 0.941014
0.0759494 1.79747 0 1 0.946543
0.0759494 1.8481 0 1 0.951567
0.0759494 1.89873 0 1 0.956129
0.0759494 1.94937 0 1 0.96027
0.0759494 2 0 1 0.964028
0.126582 -2 0 1 -0.964028
0.126582 -1.94937 0 1 -0.96027
0.126582 -1.89873 0 1 -0.956129
0.126582 -1.8481 0 1 -0.951567
0.126582 -1.79747 0 1 -0.946543
0.126582 -1.74684 0 1 -0.941014
0.126582 -1.6962 0 1 -0.934933
0.126582 -1.64557 0 1 -0.928247
0.126582 -1.59494 0 1 -0.920903
0.126582 -1.5443 0 1 -0.912841
0.126582 -1.49367 0 1 -0.903998
0.126582 -1.44304 0 1 -0.894308
0.126582 -1.39241 0 1 -0.883699
0.126582 -1.34177 0 1 -0.872097
0.126582 -1.29114 0 1 -0.859425
0.126582 -1.24051 0 1 -0.8456
0.126582 -1.18987 0 1 -0.83054
0.126582 -1.13924 0 1 -0.814158
0.126582 -1.08861 0 1 -0.796369
0.126582 -1.03797 0 1 -0.777087
0.126582 -0.987342 0 1 -0.756227
0.126582 -0.936709 0 1 -0.733706
0.126582 -0.886076 0 1 -0.70945
0.126582 -0.835443 0 1 -0.683388
0.126582 -0.78481 0 1 -0.655459
0.126582 -0.734177 0 1 -0.625614
0.126582 -0.683544 0 1 -0.593819
0.126582 -0.632911 0 1 -0.560054
0.126582 -0.582278 0 1 -0.52432
0.126582 -0.531646 0 1 -0.486638
0.126582 -0.481013 0 1 -0.447054
0.126582 -0.43038 0 1 -0.405639
0.126582 -0.379747 0 1 -0.362488
0.126582 -0.329114 0 1 -0.317724
0.126582 -0.278481 0 1 -0.271499
0.126582 -0.227848 0 1 -0.223985
0.126582 -0.177215 0 1 -0.175383
0.126582 -0.126582 0 1 -0.125911
0.126582 -0.0759494 0 1 -0.0758037
0.126582 -0.0253165 0 1 -0.025311
0.126582 0.0253165 0 1 0.025311
0.126582 0.0759494 0 1 0.0758037
0.126582 0.126582 0 1 0.125911
0.126582 0.177215 0 1 0.175383
0.126582 0.227848 0 1 0.223985
0.126582 0.278481 0 1 0.271499
0.126582 0.329114 0 1 0.317724
0.126582 0.379747 0 1 0.362488
0.126582 0.43038 0 1 0.405639
0.126582 0.481013 0 1 0.447054
0.126582 0.531646 0 1 0.486638
0.126582 0.582278 0 1 0.52432
0.126582 0.632911 0 1 0.560054
0.126582 0.683544 0 1 0.593819
0.126582 0.734177 0 1 0.625614
0.126582 0.78481 0 1 0.655459
0.126582 0.835443 0 1 0.683388
0.126582 0.886076 0 1 0.70945
0.126582 0.936709 0 1 0.733706
0.126582 0.987342 0 1 0.756227
0.126582 1.03797 0 1 0.777087
0.126582 1.08861 0 1 0.796369
0.126582 1.13924 0 1 0.814158
0.126582 1.18987 0 1 0.83054
0.126582 1.24051 0 1 0.8456
0.126582 1.29114 0 1 0.859425
0.126582 1.34177 0 1 0.872097
0.126582 1.39241 0 1 0.883699
0.126582 1.44304 0 1 0.894308
0.126582 1.49367 0 1 0.903998
0.126582 1.5443 0 1 0.912841
0.126582 1.59494 0 1 0.920903
0.126582 1.64557 0 1 0.928247
0.126582 1.6962 0 1 0.934933
0.126582 1.74684 0 1 0.941014
0.126582 1.79747 0 1 0.946543
0.126582 1.8481 0 1 0.951567
0.126582 1.89873 0 1 0.956129
0.126582 1.94937 0 1 0.96027
0.126582 2 0 1 0.964028
0.177215 -2 0 1 -0.964028
0.177215 -1.94937 0 1 -0.96027
0.177215 -1.89873 0 1 -0.956129
0.177215 -1.8481 0 1 -0.951567
0.177215 -1.79747 0 1 -0.946543
0.177215 -1.74684 0 1 -0.941014
0.177215 -1.6962 0 1 -0.934933
0.177215 -1.64557 0 1 -0.928247
0.177215 -1.59494 0 1 -0.920903
0.177215 -1.5443 0 1 -0.912841
0.177215 -1.49367 0 1 -0.903998
0.177215 -1.44304 0 1 -0.894308
0.177215 -1.39241 0 1 -0.883699
0.177215 -1.34177 0 1 -0.872097
0.177215 -1.29114 0 1 -0.859425
0.177215 -1.24051 0 1 -0.8456
0.177215 -1.18987 0 1 -0.83054
0.177215 -1.13924 0 1 -0.814158
0.177215 -1.08861 0 1 -0.796369
0.177215 -1.03797 0 1 -0.777087
0.177215 -0.987342 0 1 -0.756227
0.177215 -0.936709 0 1 -0.733706
0.177215 -0.886076 0 1 -0.70945
0.177215 -0.835443 0 1 -0.683388
0.177215 -0.78481 0 1 -0.655459
0.177215 -0.734177 0 1 -0.625614
0.177215 -0.683544 0 1 -0.593819
0.177215 -0.632911 0 1 -0.560054
0.177215 -0.582278 0 1 -0.52432
0.177215 -0.531646 0 1 -0.486638
0.177215 -0.481013 0 1 -0.447054
0.177215 -0.43038 0 1 -0.405639
0.177215 -0.379747 0 1 -0.362488
0.177215 -0.329114 0 1 -0.317724
0.177215 -0.278481 0 1 -0.271499
0.177215 -0.227848 0 1 -0.223985
0.177215 -0.177215 0 1 -0.175383
0.177215 -0.126582 0 1 -0.125911
0.177215 -0.0759494 0 1 -0.0758037
0.177215 -0.0253165 0 1 -0.025311
0.177215 0.0253165 0 1 0.025311
0.177215 0.0759494 0 1 0.0758037
0.177215 0.126582 0 1 0.125911
0.177215 0.177215 0 1 0.175383
0.177215 0.227848 0 1 0.223985
0.177215 0.278481 0 1 0.271499
0.177215 0.329114 0 1 0.317724
0.177215 0.379747 0 1 0.362488
0.177215 0.43038 0 1 0.405639
0.177215 0.481013 0 1 0.447054
0.177215 0.531646 0 1 0.486638
0.177215 0.582278 0 1 0.52432
0.177215 0.632911 0 1 0.560054
0.177215 0.683544 0 1 0.593819
0.177215 0.734177 0 1 0.625614
0.177215 0.78481 0 1 0.655459
0.177215 0.835443 0 1 0.683388
0.177215 0.886076 0 1 0.70945
0.177215 0.936709 0 1 0.733706
0.177215 0.987342 0 1 0.756227
0.177215 1.03797 0 1 0.777087
0.177215 1.08861 0 1 0.796369
0.177215 1.13924 0 1 0.814158
0.177215 1.18987 0 1 0.83054
0.177215 1.24051 0 1 0.8456
0.177215 1.29114 0 1 0.859425
0.177215 1.34177 0 1 0.872097
0.177215 1.39241 0 1 0.883699
0.177215 1.44304 0 1 0.894308
0.177215 1.49367 0 1 0.903998
0.177215 1.5443 0 1 0.912841
0.177215 1.59494 0 1 0.920903
0.177215 1.64557 0 1 0.928247
0.177215 1.6962 0 1 0.934933
0.177215 1.74684 0 1 0.941014
0.177215 1.79747 0 1 0.946543
0.177215 1.8481 0 1 0.951567
0.177215 1.89873 0 1 0.956129
0.177215 1.94937 0 1 0.96027
0.177215 2 0 1 0.964028
0.227848 -2 0 1 -0.964028
0.227848 -1.94937 0 1 -0.96027
0.227848 -1.89873 0 1 -0.956129
0.227848 -1.8481 0 1 -0.951567
0.227848 -1.79747 0 1 -0.946543
0.227848 -1.74684 0 1 -0.941014
0.227848 -1.6962 0 1 -0.934933
0.227848 -1.64557 0 1 -0.928247
0.227848 -1.59494 0 1 -0.920903
0.227848 -1.5443 0 1 -0.912841
0.227848 -1.49367 0 1 -0.903998
0.227848 -1.44304 0 1 -0.894308
0.227848 -1.39241 0 1 -0.883699
0.227848 -1.34177 0 1 -0.872097
0.227848 -1.29114 0 1 -0.859425
0.227848 -1.24051 0 1 -0.8456
0.227848 -1.18987 0 1 -0.83054
0.227848 -1.13924 0 1 -0.814158
0.227848 -1.08861 0 1 -0.796369
0.227848 -1.03797 0 1 -0.777087
0.227848 -0.987342 0 1 -0.756227
0.227848 -0.936709 0 1 -0.733706
0.227848 -0.886076 0 1 -0.70945
0.227848 -0.835443 0 1 -0.683388
0.227848 -0.78481 0 1 -0.655459
0.227848 -0.734177 0 1 -0.625614
0.227848 -0.683544 0 1 -0.593819
0.227848 -0.632911 0 1 -0.560054
0.227848 -0.582278 0 1 -0.52432
0.227848 -0.531646 0 1 -0.486638
0.227848 -0.481013 0 1 -0.447054
0.227848 -0.43038 0 1 -0.405639
0.227848 -0.379747 0 1 -0.362488
0.227848 -0.329114 0 1 -0.317724
0.227848 -0.278481 0 1 -0.271499
0.227848 -0.227848 0 1 -0.223985
0.227848 -0.177215 0 1 -0.175383
0.227848 -0.126582 0 1 -0.125911
0.227848 -0.0759494 0 1 -0.0758037
0.227848 -0.0253165 0 1 -0.025311
0.227848 0.0253165 0 1 0.025311
0.227848 0.0759494 0 1 0.0758037
0.227848 0.126582 0 1 0.125911
0.227848 0.177215 0 1 0.175383
0.227848 0.227848 0 1 0.223985
0.227848 0.278481 0 1 0.271499
0.227848 0.329114 0 1 0.317724
0.227848 0.379747 0 1 0.362488
0.227848 0.43038 0 1 0.405639
0.227848 0.481013 0 1 0.447054
0.227848 0.531646 0 1 0.486638
0.227848 0.582278 0 1 0.52432
0.227848 0.632911 0 1 0.560054
0.227848 0.683544 0 1 0.593819
0.227848 0.734177 0 1 0.625614
0.227848 0.78481 0 1 0.655459
0.227848 0.835443 0 1 0.683388
0.227848 0.886076 0 1 0.70945
0.227848 0.936709 0 1 0.733706
0.227848 0.987342 0 1 0.756227
0.227848 1.03797 0 1 0.777087
0.227848 1.08861 0 1 0.796369
0.227848 1.13924 0 1 0.814158
0.227848 1.18987 0 1 0.83054
0.227848 1.24051 0 1 0.8456
0.227848 1.29114 0 1 0.859425
0.227848 1.34177 0 1 0.872097
0.227848 1.39241 0 1 0.883699
0.227848 1.44304 0 1 0.894308
0.227848 1.49367 0 1 0.903998
0.227848 1.5443 0 1 0.912841
0.227848 1.59494 0 1 0.920903
0.227848 1.64557 0 1 0.928247
0.227848 1.6962 0 1 0.934933
0.227848 1.74684 0 1 0.941014
0.227848 1.79747 0 1 0.946543
0.227848 1.8481 0 1 0.951567
0.227848 1.89873 0 1 0.956129
0.227848 1.94937 0 1 0.96027
0.227848 2 0 1 0.964028
0.278481 -2 0 1 -0.964028
0.278481 -1.94937 0 1 -0.96027
0.278481 -1.89873 0 1 -0.956129
0.278481 -1.8481 0 1 -0.951567
0.278481 -1.79747 0 1 -0.946543
0.278481 -1.74684 0 1 -0.941014
0.278481 -1.6962 0 1 -0.934933
0.278481 -1.64557 0 1 -0.928247
0.278481 -1.59494 0 1 -0.920903
0.278481 -1.5443 0 1 -0.912841
0.278481 -1.49367 0 1 -0.903998
0.278481 -1.44304 0 1 -0.894308
0.278481 -1.39241 0 1 -0.883699
0.278481 -1.34177 0 1 -0.872097
0.278481 -1.29114 0 1 -0.859425
0.278481 -1.24051 0 1 -0.8456
0.278481 -1.18987 0 1 -0.83054
0.278481 -1.13924 0 1 -0.814158
0.278481 -1.08861 0 1 -0.796369
0.278481 -1.03797 0 1 -0.777087
0.278481 -0.987342 0 1 -0.756227
0.278481 -0.936709 0 1 -0.733706
0.278481 -0.886076 0 1 -0.70945
0.278481 -0.835443 0 1 -0.683388
0.278481 -0.78481 0 1 -0.655459
0.278481 -0.734177 0 1 -0.625614
0.278481 -0.683544 0 1 -0.593819
0.278481 -0.632911 0 1 -0.560054
0.278481 -0.582278 0 1 -0.52432
0.278481 -0.531646 0 1 -0.486638
0.278481 -0.481013 0 1 -0.447054
0.278481 -0.43038 0 1 -0.405639
0.278481 -0.379747 0 1 -0.362488
0.278481 -0.329114 0 1 -0.317724
0.278481 -0.278481 0 1 -0.271499
0.278481 -0.227848 0 1 -0.223985
0.278481 -0.177215 0 1 -0.175383
0.278481 -0.126582 0 1 -0.125911
0.278481 -0.0759494 0 1 -0.0758037
0.278481 -0.0253165 0 1 -0.025311
0.278481 0.0253165 0 1 0.025311
0.278481 0.0759494 0 1 0.0758037
0.278481 0.126582 0 1 0.125911
0.278481 0.177215 0 1 0.175383
0.278481 0.227848 0 1 0.223985
0.278481 0.278481 0 1 0.271499
0.278481 0.329114 0 1 0.317724
0.278481 0.379747 0 1 0.362488
0.278481 0.43038 0 1 0.405639
0.278481 0.481013 0 1 0.447054
0.278481 0.531646 0 1 0.486638
0.278481 0.582278 0 1 0.52432
0.278481 0.632911 0 1 0.560054
0.278481 0.683544 0 1 0.593819
0.278481 0.734177 0 1 0.625614
0.278481 0.78481 0 1 0.655459
0.278481 0.835443 0 1 0.683388
0.278481 0.886076 0 1 0.70945
0.278481 0.936709 0 1 0.733706
0.278481 0.987342 0 1 0.756227
0.278481 1.03797 0 1 0.777087
0.278481 1.08861 0 1 0.796369
0.278481 1.13924 0 1 0.814158
0.278481 1.18987 0 1 0.83054
0.278481 1.24051 0 1 0.8456
0.278481 1.29114 0 1 0.859425
0.278481 1.34177 0 1 0.872097
0.278481 1.39241 0 1 0.883699
0.278481 1.44304 0 1 0.894308
0.278481 1.49367 0 1 0.903998
0.278481 1.5443 0 1 0.912841
0.278481 1.59494 0 1 0.920903
0.278481 1.64557 0 1 0.928247
0.278481 1.6962 0 1 0.934933
0.278481 1.74684 0 1 0.941014
0.278481 1.79747 0 1 0.946543
0.278481 1.8481 0 1 0.951567
0.278481 1.89873 0 1 0.956129
0.278481 1.94937 0 1 0.96027
0.278481 2 0 1 0.964028
0.329114 -2 0 1 -0.964028
0.329114 -1.94937 0 1 -0.96027
0.329114 -1.89873 0 1 -0.956129
0.329114 -1.8481 0 1 -0.951567
0.329114 -1.79747 0 1 -0.946543
0.329114 -1.74684 0 1 -0.941014
0.329114 -1.6962 0 1 -0.934933
0.329114 -1.64557 0 1 -0.928247
0.329114 -1.59494 0 1 -0.920903
0.329114 -1.5443 0 1 -0.912841
0.329114 -1.49367 0 1 -0.903998
0.329114 -1.44304 0 1 -0.894308
0.329114 -1.39241 0 1 -0.883699
0.329114 -1.34177 0 1 -0.872097
0.329114 -1.29114 0 1 -0.859425
0.329114 -1.24051 0 1 -0.8456
0.329114 -1.18987 0 1 -0.83054
0.329114 -1.13924 0 1 -0.814158
0.329114 -1.08861 0 1 -0.796369
0.329114 -1.03797 0 1 -0.777087
0.329114 -0.987342 0 1 -0.756227
0.329114 -0.936709 0 1 -0.733706
0.329114 -0.886076 0 1 -0.70945
0.329114 -0.835443 0 1 -0.683388
0.329114 -0.78481 0 1 -0.655459
0.329114 -0.734177 0 1 -0.625614
0.329114 -0.683544 0 1 -0.593819
0.329114 -0.632911 0 1 -0.560054
0.329114 -0.582278 0 1 -0.52432
0.329114 -0.531646 0 1 -0.486638
0.329114 -0.481013 0 1 -0.447054
0.329114 -0.43038 0 1 -0.405639
0.329114 -0.379747 0 1 -0.362488
0.329114 -0.329114 0 1 -0.317724
0.329114 -0.278481 0 1 -0.271499
0.329114 -0.227848 0 1 -0.223985
0.329114 -0.177215 0 1 -0.175383
0.329114 -0.126582 0 1 -0.125911
0.329114 -0.0759494 0 1 -0.0758037
0.329114 -0.0253165 0 1 -0.025311
0.329114 0.0253165 0 1 0.025311
0.329114 0.0759494 0 1 0.0758037
0.329114 0.126582 0 1 0.125911
0.329114 0.177215 0 1 0.175383
0.329114 0.227848 0 1 0.223985
0.329114 0.278481 0 1 0.271499
0.329114 0.329114 0 1 0.317724
0.329114 0.379747 0 1 0.362488
0.329114 0.43038 0 1 0.405639
0.329114 0.481013 0 1 0.447054
0.329114 0.531646 0 1 0.486638
0.329114 0.582278 0 1 0.52432
0.329114 0.632911 0 1 0.560054
0.329114 0.683544 0 1 0.593819
0.329114 0.734177 0 1 0.625614
0.329114 0.78481 0 1 0.655459
0.329114 0.835443 0 1 0.683388
0.329114 0.886076 0 1 0.70945
0.329114 0.936709 0 1 0.733706
0.329114 0.987342 0 1 0.756227
0.329114 1.03797 0 1 0.777087
0.329114 1.08861 0 1 0.796369
0.329114 1.13924 0 1 0.814158
0.329114 1.18987 0 1 0.83054
0.329114 1.24051 0 1 0.8456
0.329114 1.29114 0 1 0.859425
0.329114 1.34177 0 1 0.872097
0.329114 1.39241 0 1 0.883699
0.329114 1.44304 0 1 0.894308
0.329114 1.49367 0 1 0.903998
0.329114 1.5443 0 1 0.912841
0.329114 1.59494 0 1 0.920903
0.329114 1.64557 0 1 0.928247
0.329114 1.6962 0 1 0.934933
0.329114 1.74684 0 1 0.941014
0.329114 1.79747 0 1 0.946543
0.329114 1.8481 0 1 0.951567
0.329114 1.89873 0 1 0.956129
0.329114 1.94937 0 1 0.96027
0.329114 2 0 1 0.964028
0.379747 -2 0 1 -0.964028
0.379747 -1.94937 0 1 -0.96027
0.379747 -1.89873 0 1 -0.956129
0.379747 -1.8481 0 1 -0.951567
0.379747 -1.79747 0 1 -0.946543
0.379747 -1.74684 0 1 -0.941014
0.379747 -1.6962 0 1 -0.934933
0.379747 -1.64557 0 1 -0.928247
0.379747 -1.59494 0 1 -0.920903
0.379747 -1.5443 0 1 -0.912841
0.379747 -1.49367 0 1 -0.903998
0.379747 -1.44304 0 1 -0.894308
0.379747 -1.39241 0 1 -0.883699
0.379747 -1.34177 0 1 -0.872097
0.379747 -1.29114 0 1 -0.859425
0.379747 -1.24051 0 1 -0.8456
0.379747 -1.18987 0 1 -0.83054
0.379747 -1.13924 0 1 -0.814158
0.379747 -1.08861 0 1 -0.796369
0.379747 -1.03797 0 1 -0.777087
0.379747 -0.987342 0 1 -0.756227
0.379747 -0.936709 0 1 -0.733706
0.379747 -0.886076 0 1 -0.70945
0.379747 -0.835443 0 1 -0.683388
0.379747 -0.78481 0 1 -0.655459
0.379747 -0.734177 0 1 -0.625614
0.379747 -0.683544 0 1 -0.593819
0.379747 -0.632911 0 1 -0.560054
0.379747 -0.582278 0 1 -0.52432
0.379747 -0.531646 0 1 -0.486638
0.379747 -0.481013 0 1 -0.447054
0.379747 -0.43038 0 1 -0.405639
0.379747 -0.379747 0 1 -0.362488
0.379747 -0.329114 0 1 -0.317724
0.379747 -0.278481 0 1 -0.271499
0.379747 -0.227848 0 1 -0.223985
0.379747 -0.177215 0 1 -0.175383
0.379747 -0.126582 0 1 -0.125911
0.379747 -0.0759494 0 1 -0.0758037
0.379747 -0.0253165 0 1 -0.025311
0.379747 0.0253165 0 1 0.025311
0.379747 0.0759494 0 1 0.0758037
0.379747 0.126582 0 1 0.125911
0.379747 0.177215 0 1 0.175383
0.379747 0.227848 0 1 0.223985
0.379747 0.278481 0 1 0.271499
0.379747 0.329114 0 1 0.317724
0.379747 0.379747 0 1 0.362488
0.379747 0.43038 0 1 0.405639
0.379747 0.481013 0 1 0.447054
0.379747 0.531646 0 1 0.486638
0.379747 0.582278 0 1 0.52432
0.379747 0.632911 0 1 0.560054
0.379747 0.683544 0 1 0.593819
0.379747 0.734177 0 1 0.625614
0.379747 0.78481 0 1 0.655459
0.379747 0.835443 0 1 0.683388
0.379747 0.886076 0 1 0.70945
0.379747 0.936709 0 1 0.733706
0.379747 0.987342 0 1 0.756227
0.379747 1.03797 0 1 0.777087
0.379747 1.08861 0 1 0.796369
0.379747 1.13924 0 1 0.814158
