z y Bx By Bz
-1.08861 1.64557 0 -1.01185 0
-1.08861 1.6962 0 -1.01185 0
-1.08861 1.74684 0 -1.01185 0
-1.08861 1.79747 0 -1.01185 0
-1.08861 1.8481 0 -1.01185 0
-1.08861 1.89873 0 -1.01185 0
-1.08861 1.94937 0 -1.01185 0
-1.08861 2 0 -1.01185 0
-1.03797 -2 0 -1.01077 0
-1.03797 -1.94937 0 -1.01077 0
-1.03797 -1.89873 0 -1.01077 0
-1.03797 -1.8481 0 -1.01077 0
-1.03797 -1.79747 0 -1.01077 0
-1.03797 -1.74684 0 -1.01077 0
-1.03797 -1.6962 0 -1.01077 0
-1.03797 -1.64557 0 -1.01077 0
-1.03797 -1.59494 0 -1.01077 0
-1.03797 -1.5443 0 -1.01077 0
-1.03797 -1.49367 0 -1.01077 0
-1.03797 -1.44304 0 -1.01077 0
-1.03797 -1.39241 0 -1.01077 0
-1.03797 -1.34177 0 -1.01077 0
-1.03797 -1.29114 0 -1.01077 0
-1.03797 -1.24051 0 -1.01077 0
-1.03797 -1.18987 0 -1.01077 0
-1.03797 -1.13924 0 -1.01077 0
-1.03797 -1.08861 0 -1.01077 0
-1.03797 -1.03797 0 -1.01077 0
-1.03797 -0.987342 0 -1.01077 0
-1.03797 -0.936709 0 -1.01077 0
-1.03797 -0.886076 0 -1.01077 0
-1.03797 -0.835443 0 -1.01077 0
-1.03797 -0.78481 0 -1.01077 0
-1.03797 -0.734177 0 -1.01077 0
-1.03797 -0.683544 0 -1.01077 0
-1.03797 -0.632911 0 -1.01077 0
-1.03797 -0.582278 0 -1.01077 0
-1.03797 -0.531646 0 -1.01077 0
-1.03797 -0.481013 0 -1.01077 0
-1.03797 -0.43038 0 -1.01077 0
-1.03797 -0.379747 0 -1.01077 0
-1.03797 -0.329114 0 -1.01077 0
-1.03797 -0.278481 0 -1.01077 0
-1.03797 -0.227848 0 -1.01077 0
-1.03797 -0.177215 0 -1.01077 0
-1.03797 -0.126582 0 -1.01077 0
-1.03797 -0.0759494 0 -1.01077 0
-1.03797 -0.0253165 0 -1.01077 0
-1.03797 0.0253165 0 -1.01077 0
-1.03797 0.0759494 0 -1.01077 0
-1.03797 0.126582 0 -1.01077 0
-1.03797 0.177215 0 -1.01077 0
-1.03797 0.227848 0 -1.01077 0
-1.03797 0.278481 0 -1.01077 0
-1.03797 0.329114 0 -1.01077 0
-1.03797 0.379747 0 -1.01077 0
-1.03797 0.43038 0 -1.01077 0
-1.03797 0.481013 0 -1.01077 0
-1.03797 0.531646 0 -1.01077 0
-1.03797 0.582278 0 -1.01077 0
-1.03797 0.632911 0 -1.01077 0
-1.03797 0.683544 0 -1.01077 0
-1.03797 0.734177 0 -1.01077 0
-1.03797 0.78481 0 -1.01077 0
-1.03797 0.835443 0 -1.01077 0
-1.03797 0.886076 0 -1.01077 0
-1.03797 0.936709 0 -1.01077 0
-1.03797 0.987342 0 -1.01077 0
-1.03797 1.03797 0 -1.01077 0
-1.03797 1.08861 0 -1.01077 0
-1.03797 1.13924 0 -1.01077 0
-1.03797 1.18987 0 -1.01077 0
-1.03797 1.24051 0 -1.01077 0
-1.03797 1.29114 0 -1.01077 0
-1.03797 1.34177 0 -1.01077 0
-1.03797 1.39241 0 -1.01077 0
-1.03797 1.44304 0 -1.01077 0
-1.03797 1.49367 0 -1.01077 0
-1.03797 1.5443 0 -1.01077 0
-1.03797 1.59494 0 -1.01077 0
-1.03797 1.64557 0 -1.01077 0
-1.03797 1.6962 0 -1.01077 0
-1.03797 1.74684 0 -1.01077 0
-1.03797 1.79747 0 -1.01077 0
-1.03797 1.8481 0 -1.01077 0
-1.03797 1.89873 0 -1.01077 0
-1.03797 1.94937 0 -1.01077 0
-1.03797 2 0 -1.01077 0
-0.987342 -2 0 -1.00975 0
-0.987342 -1.94937 0 -1.00975 0
-0.987342 -1.89873 0 -1.00975 0
-0.987342 -1.8481 0 -1.00975 0
-0.987342 -1.79747 0 -1.00975 0
-0.987342 -1.74684 0 -1.00975 0
-0.987342 -1.6962 0 -1.00975 0
-0.987342 -1.64557 0 -1.00975 0
-0.987342 -1.59494 0 -1.00975 0
-0.987342 -1.5443 0 -1.00975 0
-0.987342 -1.49367 0 -1.00975 0
-0.987342 -1.44304 0 -1.00975 0
-0.987342 -1.39241 0 -1.00975 0
-0.987342 -1.34177 0 -1.00975 0
-0.987342 -1.29114 0 -1.00975 0
-0.987342 -1.24051 0 -1.00975 0
-0.987342 -1.18987 0 -1.00975 0
-0.987342 -1.13924 0 -1.00975 0
-0.987342 -1.08861 0 -1.00975 0
-0.987342 -1.03797 0 -1.00975 0
-0.987342 -0.987342 0 -1.00975 0
-0.987342 -0.936709 0 -1.00975 0
-0.987342 -0.886076 0 -1.00975 0
-0.987342 -0.835443 0 -1.00975 0
-0.987342 -0.78481 0 -1.00975 0
-0.987342 -0.734177 0 -1.00975 0
-0.987342 -0.683544 0 -1.00975 0
-0.987342 -0.632911 0 -1.00975 0
-0.987342 -0.582278 0 -1.00975 0
-0.987342 -0.531646 0 -1.00975 0
-0.987342 -0.481013 0 -1.00975 0
-0.987342 -0.43038 0 -1.00975 0
-0.987342 -0.379747 0 -1.00975 0
-0.987342 -0.329114 0 -1.00975 0
-0.987342 -0.278481 0 -1.00975 0
-0.987342 -0.227848 0 -1.00975 0
-0.987342 -0.177215 0 -1.00975 0
-0.987342 -0.126582 0 -1.00975 0
-0.987342 -0.0759494 0 -1.00975 0
-0.987342 -0.0253165 0 -1.00975 0
-0.987342 0.0253165 0 -1.00975 0
-0.987342 0.0759494 0 -1.00975 0
-0.987342 0.126582 0 -1.00975 0
-0.987342 0.177215 0 -1.00975 0
-0.987342 0.227848 0 -1.00975 0
-0.987342 0.278481 0 -1.00975 0
-0.987342 0.329114 0 -1.00975 0
-0.987342 0.379747 0 -1.00975 0
-0.987342 0.43038 0 -1.00975 0
-0.987342 0.481013 0 -1.00975 0
-0.987342 0.531646 0 -1.00975 0
-0.987342 0.582278 0 -1.00975 0
-0.987342 0.632911 0 -1.00975 0
-0.987342 0.683544 0 -1.00975 0
-0.987342 0.734177 0 -1.00975 0
-0.987342 0.78481 0 -1.00975 0
-0.987342 0.835443 0 -1.00975 0
-0.987342 0.886076 0 -1.00975 0
-0.987342 0.936709 0 -1.00975 0
-0.987342 0.987342 0 -1.00975 0
-0.987342 1.03797 0 -1.00975 0
-0.987342 1.08861 0 -1.00975 0
-0.987342 1.13924 0 -1.00975 0
-0.987342 1.18987 0 -1.00975 0
-0.987342 1.24051 0 -1.00975 0
-0.987342 1.29114 0 -1.00975 0
-0.987342 1.34177 0 -1.00975 0
-0.987342 1.39241 0 -1.00975 0
-0.987342 1.44304 0 -1.00975 0
-0.987342 1.49367 0 -1.00975 0
-0.987342 1.5443 0 -1.00975 0
-0.987342 1.59494 0 -1.00975 0
-0.987342 1.64557 0 -1.00975 0
-0.987342 1.6962 0 -1.00975 0
-0.987342 1.74684 0 -1.00975 0
-0.987342 1.79747 0 -1.00975 0
-0.987342 1.8481 0 -1.00975 0
-0.987342 1.89873 0 -1.00975 0
-0.987342 1.94937 0 -1.00975 0
-0.987342 2 0 -1.00975 0
-0.936709 -2 0 -1.00877 0
-0.936709 -1.94937 0 -1.00877 0
-0.936709 -1.89873 0 -1.00877 0
-0.936709 -1.8481 0 -1.00877 0
-0.936709 -1.79747 0 -1.00877 0
-0.936709 -1.74684 0 -1.00877 0
-0.936709 -1.6962 0 -1.00877 0
-0.936709 -1.64557 0 -1.00877 0
-0.936709 -1.59494 0 -1.00877 0
-0.936709 -1.5443 0 -1.00877 0
-0.936709 -1.49367 0 -1.00877 0
-0.936709 -1.44304 0 -1.00877 0
-0.936709 -1.39241 0 -1.00877 0
-0.936709 -1.34177 0 -1.00877 0
-0.936709 -1.29114 0 -1.00877 0
-0.936709 -1.24051 0 -1.00877 0
-0.936709 -1.18987 0 -1.00877 0
-0.936709 -1.13924 0 -1.00877 0
-0.936709 -1.08861 0 -1.00877 0
-0.936709 -1.03797 0 -1.00877 0
-0.936709 -0.987342 0 -1.00877 0
-0.936709 -0.936709 0 -1.00877 0
-0.936709 -0.886076 0 -1.00877 0
-0.936709 -0.835443 0 -1.00877 0
-0.936709 -0.78481 0 -1.00877 0
-0.936709 -0.734177 0 -1.00877 0
-0.936709 -0.683544 0 -1.00877 0
-0.936709 -0.632911 0 -1.00877 0
-0.936709 -0.582278 0 -1.00877 0
-0.936709 -0.531646 0 -1.00877 0
-0.936709 -0.481013 0 -1.00877 0
-0.936709 -0.43038 0 -1.00877 0
-0.936709 -0.379747 0 -1.00877 0
-0.936709 -0.329114 0 -1.00877 0
-0.936709 -0.278481 0 -1.00877 0
-0.936709 -0.227848 0 -1.00877 0
-0.936709 -0.177215 0 -1.00877 0
-0.936709 -0.126582 0 -1.00877 0
-0.936709 -0.0759494 0 -1.00877 0
-0.936709 -0.0253165 0 -1.00877 0
-0.936709 0.0253165 0 -1.00877 0
-0.936709 0.0759494 0 -1.00877 0
-0.936709 0.126582 0 -1.00877 0
-0.936709 0.177215 0 -1.00877 0
-0.936709 0.227848 0 -1.00877 0
-0.936709 0.278481 0 -1.00877 0
-0.936709 0.329114 0 -1.00877 0
-0.936709 0.379747 0 -1.00877 0
-0.936709 0.43038 0 -1.00877 0
-0.936709 0.481013 0 -1.00877 0
-0.936709 0.531646 0 -1.00877 0
-0.936709 0.582278 0 -1.00877 0
-0.936709 0.632911 0 -1.00877 0
-0.936709 0.683544 0 -1.00877 0
-0.936709 0.734177 0 -1.00877 0
-0.936709 0.78481 0 -1.00877 0
-0.936709 0.835443 0 -1.00877 0
-0.936709 0.886076 0 -1.00877 0
-0.936709 0.936709 0 -1.00877 0
-0.936709 0.987342 0 -1.00877 0
-0.936709 1.03797 0 -1.00877 0
-0.936709 1.08861 0 -1.00877 0
-0.936709 1.13924 0 -1.00877 0
-0.936709 1.18987 0 -1.00877 0
-0.936709 1.24051 0 -1.00877 0
-0.936709 1.29114 0 -1.00877 0
-0.936709 1.34177 0 -1.00877 0
-0.936709 1.39241 0 -1.00877 0
-0.936709 1.44304 0 -1.00877 0
-0.936709 1.49367 0 -1.00877 0
-0.936709 1.5443 0 -1.00877 0
-0.936709 1.59494 0 -1.00877 0
-0.936709 1.64557 0 -1.00877 0
-0.936709 1.6962 0 -1.00877 0
-0.936709 1.74684 0 -1.00877 0
-0.936709 1.79747 0 -1.00877 0
-0.936709 1.8481 0 -1.00877 0
-0.936709 1.89873 0 -1.00877 0
-0.936709 1.94937 0 -1.00877 0
-0.936709 2 0 -1.00877 0
-0.886076 -2 0 -1.00785 0
-0.886076 -1.94937 0 -1.00785 0
-0.886076 -1.89873 0 -1.00785 0
-0.886076 -1.8481 0 -1.00785 0
-0.886076 -1.79747 0 -1.00785 0
-0.886076 -1.74684 0 -1.00785 0
-0.886076 -1.6962 0 -1.00785 0
-0.886076 -1.64557 0 -1.00785 0
-0.886076 -1.59494 0 -1.00785 0
-0.886076 -1.5443 0 -1.00785 0
-0.886076 -1.49367 0 -1.00785 0
-0.886076 -1.44304 0 -1.00785 0
-0.886076 -1.39241 0 -1.00785 0
-0.886076 -1.34177 0 -1.00785 0
-0.886076 -1.29114 0 -1.00785 0
-0.886076 -1.24051 0 -1.00785 0
-0.886076 -1.18987 0 -1.00785 0
-0.886076 -1.13924 0 -1.00785 0
-0.886076 -1.08861 0 -1.00785 0
-0.886076 -1.03797 0 -1.00785 0
-0.886076 -0.987342 0 -1.00785 0
-0.886076 -0.936709 0 -1.00785 0
-0.886076 -0.886076 0 -1.00785 0
-0.886076 -0.835443 0 -1.00785 0
-0.886076 -0.78481 0 -1.00785 0
-0.886076 -0.734177 0 -1.00785 0
-0.886076 -0.683544 0 -1.00785 0
-0.886076 -0.632911 0 -1.00785 0
-0.886076 -0.582278 0 -1.00785 0
-0.886076 -0.531646 0 -1.00785 0
-0.886076 -0.481013 0 -1.00785 0
-0.886076 -0.43038 0 -1.00785 0
-0.886076 -0.379747 0 -1.00785 0
-0.886076 -0.329114 0 -1.00785 0
-0.886076 -0.278481 0 -1.00785 0
-0.886076 -0.227848 0 -1.00785 0
-0.886076 -0.177215 0 -1.00785 0
-0.886076 -0.126582 0 -1.00785 0
-0.886076 -0.0759494 0 -1.00785 0
-0.886076 -0.0253165 0 -1.00785 0
-0.886076 0.0253165 0 -1.00785 0
-0.886076 0.0759494 0 -1.00785 0
-0.886076 0.126582 0 -1.00785 0
-0.886076 0.177215 0 -1.00785 0
-0.886076 0.227848 0 -1.00785 0
-0.886076 0.278481 0 -1.00785 0
-0.886076 0.329114 0 -1.00785 0
-0.886076 0.379747 0 -1.00785 0
-0.886076 0.43038 0 -1.00785 0
-0.886076 0.481013 0 -1.00785 0
-0.886076 0.531646 0 -1.00785 0
-0.886076 0.582278 0 -1.00785 0
-0.886076 0.632911 0 -1.00785 0
-0.886076 0.683544 0 -1.00785 0
-0.886076 0.734177 0 -1.00785 0
-0.886076 0.78481 0 -1.00785 0
-0.886076 0.835443 0 -1.00785 0
-0.886076 0.886076 0 -1.00785 0
-0.886076 0.936709 0 -1.00785 0
-0.886076 0.987342 0 -1.00785 0
-0.886076 1.03797 0 -1.00785 0
-0.886076 1.08861 0 -1.00785 0
-0.886076 1.13924 0 -1.00785 0
-0.886076 1.18987 0 -1.00785 0
-0.886076 1.24051 0 -1.00785 0
-0.886076 1.29114 0 -1.00785 0
-0.886076 1.34177 0 -1.00785 0
-0.886076 1.39241 0 -1.00785 0
-0.886076 1.44304 0 -1.00785 0
-0.886076 1.49367 0 -1.00785 0
-0.886076 1.5443 0 -1.00785 0
-0.886076 1.59494 0 -1.00785 0
-0.886076 1.64557 0 -1.00785 0
-0.886076 1.6962 0 -1.00785 0
-0.886076 1.74684 0 -1.00785 0
-0.886076 1.79747 0 -1.00785 0
-0.886076 1.8481 0 -1.00785 0
-0.886076 1.89873 0 -1.00785 0
-0.886076 1.94937 0 -1.00785 0
-0.886076 2 0 -1.00785 0
-0.835443 -2 0 -1.00698 0
-0.835443 -1.94937 0 -1.00698 0
-0.835443 -1.89873 0 -1.00698 0
-0.835443 -1.8481 0 -1.00698 0
-0.835443 -1.79747 0 -1.00698 0
-0.835443 -1.74684 0 -1.00698 0
-0.835443 -1.6962 0 -1.00698 0
-0.835443 -1.64557 0 -1.00698 0
-0.835443 -1.59494 0 -1.00698 0
-0.835443 -1.5443 0 -1.00698 0
-0.835443 -1.49367 0 -1.00698 0
-0.835443 -1.44304 0 -1.00698 0
-0.835443 -1.39241 0 -1.00698 0
-0.835443 -1.34177 0 -1.00698 0
-0.835443 -1.29114 0 -1.00698 0
-0.835443 -1.24051 0 -1.00698 0
-0.835443 -1.18987 0 -1.00698 0
-0.835443 -1.13924 0 -1.00698 0
-0.835443 -1.08861 0 -1.00698 0
-0.835443 -1.03797 0 -1.00698 0
-0.835443 -0.987342 0 -1.00698 0
-0.835443 -0.936709 0 -1.00698 0
-0.835443 -0.886076 0 -1.00698 0
-0.835443 -0.835443 0 -1.00698 0
-0.835443 -0.78481 0 -1.00698 0
-0.835443 -0.734177 0 -1.00698 0
-0.835443 -0.683544 0 -1.00698 0
-0.835443 -0.632911 0 -1.00698 0
-0.835443 -0.582278 0 -1.00698 0
-0.835443 -0.531646 0 -1.00698 0
-0.835443 -0.481013 0 -1.00698 0
-0.835443 -0.43038 0 -1.00698 0
-0.835443 -0.379747 0 -1.00698 0
-0.835443 -0.329114 0 -1.00698 0
-0.835443 -0.278481 0 -1.00698 0
-0.835443 -0.227848 0 -1.00698 0
-0.835443 -0.177215 0 -1.00698 0
-0.835443 -0.126582 0 -1.00698 0
-0.835443 -0.0759494 0 -1.00698 0
-0.835443 -0.0253165 0 -1.00698 0
-0.835443 0.0253165 0 -1.00698 0
-0.835443 0.0759494 0 -1.00698 0
-0.835443 0.126582 0 -1.00698 0
-0.835443 0.177215 0 -1.00698 0
-0.835443 0.227848 0 -1.00698 0
-0.835443 0.278481 0 -1.00698 0
-0.835443 0.329114 0 -1.00698 0
-0.835443 0.379747 0 -1.00698 0
-0.835443 0.43038 0 -1.00698 0
-0.835443 0.481013 0 -1.00698 0
-0.835443 0.531646 0 -1.00698 0
-0.835443 0.582278 0 -1.00698 0
-0.835443 0.632911 0 -1.00698 0
-0.835443 0.683544 0 -1.00698 0
-0.835443 0.734177 0 -1.00698 0
-0.835443 0.78481 0 -1.00698 0
-0.835443 0.835443 0 -1.00698 0
-0.835443 0.886076 0 -1.00698 0
-0.835443 0.936709 0 -1.00698 0
-0.835443 0.987342 0 -1.00698 0
-0.835443 1.03797 0 -1.00698 0
-0.835443 1.08861 0 -1.00698 0
-0.835443 1.13924 0 -1.00698 0
-0.835443 1.18987 0 -1.00698 0
-0.835443 1.24051 0 -1.00698 0
-0.835443 1.29114 0 -1.00698 0
-0.835443 1.34177 0 -1.00698 0
-0.835443 1.39241 0 -1.00698 0
-0.835443 1.44304 0 -1.00698 0
-0.835443 1.49367 0 -1.00698 0
-0.835443 1.5443 0 -1.00698 0
-0.835443 1.59494 0 -1.00698 0
-0.835443 1.64557 0 -1.00698 0
-0.835443 1.6962 0 -1.00698 0
-0.835443 1.74684 0 -1.00698 0
-0.835443 1.79747 0 -1.00698 0
-0.835443 1.8481 0 -1.00698 0
-0.835443 1.89873 0 -1.00698 0
-0.835443 1.94937 0 -1.00698 0
-0.835443 2 0 -1.00698 0
-0.78481 -2 0 -1.00616 0
-0.78481 -1.94937 0 -1.00616 0
-0.78481 -1.89873 0 -1.00616 0
-0.78481 -1.8481 0 -1.00616 0
-0.78481 -1.79747 0 -1.00616 0
-0.78481 -1.74684 0 -1.00616 0
-0.78481 -1.6962 0 -1.00616 0
-0.78481 -1.64557 0 -1.00616 0
-0.78481 -1.59494 0 -1.00616 0
-0.78481 -1.5443 0 -1.00616 0
-0.78481 -1.49367 0 -1.00616 0
-0.78481 -1.44304 0 -1.00616 0
-0.78481 -1.39241 0 -1.00616 0
-0.78481 -1.34177 0 -1.00616 0
-0.78481 -1.29114 0 -1.00616 0
-0.78481 -1.24051 0 -1.00616 0
-0.78481 -1.18987 0 -1.00616 0
-0.78481 -1.13924 0 -1.00616 0
-0.78481 -1.08861 0 -1.00616 0
-0.78481 -1.03797 0 -1.00616 0
-0.78481 -0.987342 0 -1.00616 0
-0.78481 -0.936709 0 -1.00616 0
-0.78481 -0.886076 0 -1.00616 0
-0.78481 -0.835443 0 -1.00616 0
-0.78481 -0.78481 0 -1.00616 0
-0.78481 -0.734177 0 -1.00616 0
-0.78481 -0.683544 0 -1.00616 0
-0.78481 -0.632911 0 -1.00616 0
-0.78481 -0.582278 0 -1.00616 0
-0.78481 -0.531646 0 -1.00616 0
-0.78481 -0.481013 0 -1.00616 0
-0.78481 -0.43038 0 -1.00616 0
-0.78481 -0.379747 0 -1.00616 0
-0.78481 -0.329114 0 -1.00616 0
-0.78481 -0.278481 0 -1.00616 0
-0.78481 -0.227848 0 -1.00616 0
-0.78481 -0.177215 0 -1.00616 0
-0.78481 -0.126582 0 -1.00616 0
-0.78481 -0.0759494 0 -1.00616 0
-0.78481 -0.0253165 0 -1.00616 0
-0.78481 0.0253165 0 -1.00616 0
-0.78481 0.0759494 0 -1.00616 0
-0.78481 0.126582 0 -1.00616 0
-0.78481 0.177215 0 -1.00616 0
-0.78481 0.227848 0 -1.00616 0
-0.78481 0.278481 0 -1.00616 0
-0.78481 0.329114 0 -1.00616 0
-0.78481 0.379747 0 -1.00616 0
-0.78481 0.43038 0 -1.00616 0
-0.78481 0.481013 0 -1.00616 0
-0.78481 0.531646 0 -1.00616 0
-0.78481 0.582278 0 -1.00616 0
-0.78481 0.632911 0 -1.00616 0
-0.78481 0.683544 0 -1.00616 0
-0.78481 0.734177 0 -1.00616 0
-0.78481 0.78481 0 -1.00616 0
-0.78481 0.835443 0 -1.00616 0
-0.78481 0.886076 0 -1.00616 0
-0.78481 0.936709 0 -1.00616 0
-0.78481 0.987342 0 -1.00616 0
-0.78481 1.03797 0 -1.00616 0
-0.78481 1.08861 0 -1.00616 0
-0.78481 1.13924 0 -1.00616 0
-0.78481 1.18987 0 -1.00616 0
-0.78481 1.24051 0 -1.00616 0
-0.78481 1.29114 0 -1.00616 0
-0.78481 1.34177 0 -1.00616 0
-0.78481 1.39241 0 -1.00616 0
-0.78481 1.44304 0 -1.00616 0
-0.78481 1.49367 0 -1.00616 0
-0.78481 1.5443 0 -1.00616 0
-0.78481 1.59494 0 -1.00616 0
-0.78481 1.64557 0 -1.00616 0
-0.78481 1.6962 0 -1.00616 0
-0.78481 1.74684 0 -1.00616 0
-0.78481 1.79747 0 -1.00616 0
-0.78481 1.8481 0 -1.00616 0
-0.78481 1.89873 0 -1.00616 0
-0.78481 1.94937 0 -1.00616 0
-0.78481 2 0 -1.00616 0
-0.734177 -2 0 -1.00539 0
-0.734177 -1.94937 0 -1.00539 0
-0.734177 -1.89873 0 -1.00539 0
-0.734177 -1.8481 0 -1.00539 0
-0.734177 -1.79747 0 -1.00539 0
-0.734177 -1.74684 0 -1.00539 0
-0.734177 -1.6962 0 -1.00539 0
-0.734177 -1.64557 0 -1.00539 0
-0.734177 -1.59494 0 -1.00539 0
-0.734177 -1.5443 0 -1.00539 0
-0.734177 -1.49367 0 -1.00539 0
-0.734177 -1.44304 0 -1.00539 0
-0.734177 -1.39241 0 -1.00539 0
-0.734177 -1.34177 0 -1.00539 0
-0.734177 -1.29114 0 -1.00539 0
-0.734177 -1.24051 0 -1.00539 0
-0.734177 -1.18987 0 -1.00539 0
-0.734177 -1.13924 0 -1.00539 0
-0.734177 -1.08861 0 -1.00539 0
-0.734177 -1.03797 0 -1.00539 0
-0.734177 -0.987342 0 -1.00539 0
-0.734177 -0.936709 0 -1.00539 0
-0.734177 -0.886076 0 -1.00539 0
-0.734177 -0.835443 0 -1.00539 0
-0.734177 -0.78481 0 -1.00539 0
-0.734177 -0.734177 0 -1.00539 0
-0.734177 -0.683544 0 -1.00539 0
-0.734177 -0.632911 0 -1.00539 0
-0.734177 -0.582278 0 -1.00539 0
-0.734177 -0.531646 0 -1.00539 0
-0.734177 -0.481013 0 -1.00539 0
-0.734177 -0.43038 0 -1.00539 0
-0.734177 -0.379747 0 -1.00539 0
-0.734177 -0.329114 0 -1.00539 0
-0.734177 -0.278481 0 -1.00539 0
-0.734177 -0.227848 0 -1.00539 0
-0.734177 -0.177215 0 -1.00539 0
-0.734177 -0.126582 0 -1.00539 0
-0.734177 -0.0759494 0 -1.00539 0
-0.734177 -0.0253165 0 -1.00539 0
-0.734177 0.0253165 0 -1.00539 0
-0.734177 0.0759494 0 -1.00539 0
-0.734177 0.126582 0 -1.00539 0
-0.734177 0.177215 0 -1.00539 0
-0.734177 0.227848 0 -1.00539 0
-0.734177 0.278481 0 -1.00539 0
-0.734177 0.329114 0 -1.00539 0
-0.734177 0.379747 0 -1.00539 0
-0.734177 0.43038 0 -1.00539 0
-0.734177 0.481013 0 -1.00539 0
-0.734177 0.531646 0 -1.00539 0
-0.734177 0.582278 0 -1.00539 0
-0.734177 0.632911 0 -1.00539 0
-0.734177 0.683544 0 -1.00539 0
-0.734177 0.734177 0 -1.00539 0
-0.734177 0.78481 0 -1.00539 0
-0.734177 0.835443 0 -1.00539 0
-0.734177 0.886076 0 -1.00539 0
-0.734177 0.936709 0 -1.00539 0
-0.734177 0.987342 0 -1.00539 0
-0.734177 1.03797 0 -1.00539 0
-0.734177 1.08861 0 -1.00539 0
-0.734177 1.13924 0 -1.00539 0
-0.734177 1.18987 0 -1.00539 0
-0.734177 1.24051 0 -1.00539 0
-0.734177 1.29114 0 -1.00539 0
-0.734177 1.34177 0 -1.00539 0
-0.734177 1.39241 0 -1.00539 0
-0.734177 1.44304 0 -1.00539 0
-0.734177 1.49367 0 -1.00539 0
-0.734177 1.5443 0 -1.00539 0
-0.734177 1.59494 0 -1.00539 0
-0.734177 1.64557 0 -1.00539 0
-0.734177 1.6962 0 -1.00539 0
-0.734177 1.74684 0 -1.00539 0
-0.734177 1.79747 0 -1.00539 0
-0.734177 1.8481 0 -1.00539 0
-0.734177 1.89873 0 -1.00539 0
-0.734177 1.94937 0 -1.00539 0
-0.734177 2 0 -1.00539 0
-0.683544 -2 0 -1.00467 0
-0.683544 -1.94937 0 -1.00467 0
-0.683544 -1.89873 0 -1.00467 0
-0.683544 -1.8481 0 -1.00467 0
-0.683544 -1.79747 0 -1.00467 0
-0.683544 -1.74684 0 -1.00467 0
-0.683544 -1.6962 0 -1.00467 0
-0.683544 -1.64557 0 -1.00467 0
-0.683544 -1.59494 0 -1.00467 0
-0.683544 -1.5443 0 -1.00467 0
-0.683544 -1.49367 0 -1.00467 0
-0.683544 -1.44304 0 -1.00467 0
-0.683544 -1.39241 0 -1.00467 0
-0.683544 -1.34177 0 -1.00467 0
-0.683544 -1.29114 0 -1.00467 0
-0.683544 -1.24051 0 -1.00467 0
-0.683544 -1.18987 0 -1.00467 0
-0.683544 -1.13924 0 -1.00467 0
-0.683544 -1.08861 0 -1.00467 0
-0.683544 -1.03797 0 -1.00467 0
-0.683544 -0.987342 0 -1.00467 0
-0.683544 -0.936709 0 -1.00467 0
-0.683544 -0.886076 0 -1.00467 0
-0.683544 -0.835443 0 -1.00467 0
-0.683544 -0.78481 0 -1.00467 0
-0.683544 -0.734177 0 -1.00467 0
-0.683544 -0.683544 0 -1.00467 0
-0.683544 -0.632911 0 -1.00467 0
-0.683544 -0.582278 0 -1.00467 0
-0.683544 -0.531646 0 -1.00467 0
-0.683544 -0.481013 0 -1.00467 0
-0.683544 -0.43038 0 -1.00467 0
-0.683544 -0.379747 0 -1.00467 0
-0.683544 -0.329114 0 -1.00467 0
-0.683544 -0.278481 0 -1.00467 0
-0.683544 -0.227848 0 -1.00467 0
-0.683544 -0.177215 0 -1.00467 0
-0.683544 -0.126582 0 -1.00467 0
-0.683544 -0.0759494 0 -1.00467 0
-0.683544 -0.0253165 0 -1.00467 0
-0.683544 0.0253165 0 -1.00467 0
-0.683544 0.0759494 0 -1.00467 0
-0.683544 0.126582 0 -1.00467 0
-0.683544 0.177215 0 -1.00467 0
-0.683544 0.227848 0 -1.00467 0
-0.683544 0.278481 0 -1.00467 0
-0.683544 0.329114 0 -1.00467 0
-0.683544 0.379747 0 -1.00467 0
-0.683544 0.43038 0 -1.00467 0
-0.683544 0.481013 0 -1.00467 0
-0.683544 0.531646 0 -1.00467 0
-0.683544 0.582278 0 -1.00467 0
-0.683544 0.632911 0 -1.00467 0
-0.683544 0.683544 0 -1.00467 0
-0.683544 0.734177 0 -1.00467 0
-0.683544 0.78481 0 -1.00467 0
-0.683544 0.835443 0 -1.00467 0
-0.683544 0.886076 0 -1.00467 0
-0.683544 0.936709 0 -1.00467 0
-0.683544 0.987342 0 -1.00467 0
-0.683544 1.03797 0 -1.00467 0
-0.683544 1.08861 0 -1.00467 0
-0.683544 1.13924 0 -1.00467 0
-0.683544 1.18987 0 -1.00467 0
-0.683544 1.24051 0 -1.00467 0
-0.683544 1.29114 0 -1.00467 0
-0.683544 1.34177 0 -1.00467 0
-0.683544 1.39241 0 -1.00467 0
-0.683544 1.44304 0 -1.00467 0
-0.683544 1.49367 0 -1.00467 0
-0.683544 1.5443 0 -1.00467 0
-0.683544 1.59494 0 -1.00467 0
-0.683544 1.64557 0 -1.00467 0
-0.683544 1.6962 0 -1.00467 0
-0.683544 1.74684 0 -1.00467 0
-0.683544 1.79747 0 -1.00467 0
-0.683544 1.8481 0 -1.00467 0
-0.683544 1.89873 0 -1.00467 0
-0.683544 1.94937 0 -1.00467 0
-0.683544 2 0 -1.00467 0
-0.632911 -2 0 -1.00401 0
-0.632911 -1.94937 0 -1.00401 0
-0.632911 -1.89873 0 -1.00401 0
